subj,item,prime.condition,boost.condition,response,simulation
48,32,DO,different verb,DO,simulation: 30
28,11,DO,same verb,PO,simulation: 30
21,24,DO,different verb,DO,simulation: 30
30,8,PO,same verb,DO,simulation: 30
22,12,PO,different verb,PO,simulation: 30
15,2,PO,same verb,PO,simulation: 30
43,14,DO,different verb,PO,simulation: 30
30,31,DO,same verb,DO,simulation: 30
44,10,DO,same verb,DO,simulation: 30
54,5,DO,different verb,DO,simulation: 30
43,11,DO,different verb,PO,simulation: 30
51,15,DO,same verb,DO,simulation: 30
47,23,PO,different verb,DO,simulation: 30
49,24,DO,different verb,DO,simulation: 30
16,1,PO,same verb,DO,simulation: 30
37,2,PO,different verb,PO,simulation: 30
5,29,DO,same verb,PO,simulation: 30
33,8,PO,different verb,DO,simulation: 30
47,6,PO,different verb,PO,simulation: 30
8,17,DO,same verb,PO,simulation: 30
20,11,PO,same verb,DO,simulation: 30
48,16,PO,different verb,DO,simulation: 30
18,31,PO,same verb,PO,simulation: 30
26,2,DO,same verb,DO,simulation: 30
9,21,PO,same verb,PO,simulation: 30
28,23,PO,same verb,DO,simulation: 30
27,22,DO,same verb,PO,simulation: 30
22,29,PO,different verb,DO,simulation: 30
30,11,PO,same verb,PO,simulation: 30
8,10,PO,same verb,PO,simulation: 30
41,7,PO,different verb,PO,simulation: 30
26,24,DO,different verb,PO,simulation: 30
42,27,PO,different verb,DO,simulation: 30
43,31,PO,different verb,PO,simulation: 30
50,3,DO,different verb,PO,simulation: 30
40,11,DO,different verb,PO,simulation: 30
45,4,DO,same verb,PO,simulation: 30
6,5,DO,same verb,DO,simulation: 30
3,12,PO,same verb,PO,simulation: 30
41,28,PO,same verb,PO,simulation: 30
40,22,PO,same verb,PO,simulation: 30
29,16,DO,different verb,DO,simulation: 30
17,7,DO,different verb,PO,simulation: 30
31,32,PO,same verb,DO,simulation: 30
12,1,DO,same verb,DO,simulation: 30
8,19,PO,different verb,DO,simulation: 30
29,5,DO,same verb,DO,simulation: 30
24,32,PO,same verb,PO,simulation: 30
33,4,PO,different verb,PO,simulation: 30
30,32,PO,different verb,DO,simulation: 30
23,25,DO,different verb,DO,simulation: 30
38,19,DO,different verb,DO,simulation: 30
47,21,DO,same verb,DO,simulation: 30
32,27,PO,different verb,PO,simulation: 30
38,23,DO,same verb,DO,simulation: 30
32,3,PO,same verb,PO,simulation: 30
51,28,DO,different verb,PO,simulation: 30
42,25,DO,same verb,DO,simulation: 30
36,13,PO,same verb,PO,simulation: 30
22,5,PO,same verb,DO,simulation: 30
21,6,PO,different verb,DO,simulation: 30
47,7,PO,different verb,PO,simulation: 30
53,12,DO,same verb,PO,simulation: 30
46,3,DO,same verb,PO,simulation: 30
3,30,DO,different verb,PO,simulation: 30
11,12,DO,same verb,DO,simulation: 30
26,9,PO,same verb,DO,simulation: 30
16,31,PO,same verb,PO,simulation: 30
41,15,PO,same verb,DO,simulation: 30
11,16,PO,different verb,DO,simulation: 30
33,20,DO,different verb,DO,simulation: 30
27,32,PO,same verb,PO,simulation: 30
44,19,DO,same verb,DO,simulation: 30
27,16,PO,same verb,PO,simulation: 30
16,26,DO,same verb,DO,simulation: 30
45,13,DO,different verb,DO,simulation: 30
28,15,PO,different verb,PO,simulation: 30
2,29,DO,same verb,PO,simulation: 30
25,14,PO,same verb,PO,simulation: 30
30,14,DO,same verb,PO,simulation: 30
2,22,DO,different verb,DO,simulation: 30
51,27,PO,same verb,PO,simulation: 30
48,23,DO,same verb,PO,simulation: 30
34,2,PO,same verb,DO,simulation: 30
1,2,DO,same verb,DO,simulation: 30
50,6,PO,different verb,PO,simulation: 30
40,9,PO,different verb,PO,simulation: 30
5,8,PO,same verb,PO,simulation: 30
1,9,PO,different verb,DO,simulation: 30
29,13,PO,same verb,DO,simulation: 30
33,6,DO,same verb,DO,simulation: 30
19,23,DO,different verb,DO,simulation: 30
37,20,PO,same verb,PO,simulation: 30
34,10,DO,different verb,DO,simulation: 30
15,26,PO,same verb,PO,simulation: 30
39,10,DO,different verb,DO,simulation: 30
31,9,DO,same verb,DO,simulation: 30
12,22,PO,different verb,DO,simulation: 30
12,16,PO,different verb,DO,simulation: 30
24,16,DO,different verb,PO,simulation: 30
50,1,PO,different verb,PO,simulation: 30
6,28,DO,different verb,PO,simulation: 30
21,30,PO,same verb,DO,simulation: 30
51,30,DO,different verb,PO,simulation: 30
41,12,PO,same verb,DO,simulation: 30
19,19,DO,different verb,DO,simulation: 30
31,19,DO,same verb,DO,simulation: 30
1,5,PO,same verb,DO,simulation: 30
45,5,DO,same verb,PO,simulation: 30
49,6,DO,same verb,DO,simulation: 30
38,30,PO,different verb,PO,simulation: 30
54,18,DO,different verb,PO,simulation: 30
22,14,DO,different verb,PO,simulation: 30
32,14,PO,different verb,PO,simulation: 30
4,19,DO,different verb,PO,simulation: 30
48,17,PO,same verb,DO,simulation: 30
22,7,PO,different verb,PO,simulation: 30
26,21,DO,same verb,DO,simulation: 30
14,4,PO,same verb,DO,simulation: 30
34,3,PO,different verb,PO,simulation: 30
46,14,PO,different verb,PO,simulation: 30
6,19,DO,same verb,DO,simulation: 30
3,11,DO,same verb,DO,simulation: 30
28,25,PO,same verb,PO,simulation: 30
34,26,DO,same verb,DO,simulation: 30
43,5,DO,different verb,PO,simulation: 30
53,29,DO,different verb,DO,simulation: 30
21,27,PO,different verb,PO,simulation: 30
19,20,PO,same verb,PO,simulation: 30
13,25,PO,different verb,PO,simulation: 30
50,5,DO,different verb,PO,simulation: 30
7,20,DO,different verb,PO,simulation: 30
31,18,DO,same verb,PO,simulation: 30
31,3,DO,same verb,PO,simulation: 30
12,23,DO,different verb,DO,simulation: 30
44,26,DO,different verb,DO,simulation: 30
37,28,DO,same verb,DO,simulation: 30
42,16,DO,same verb,DO,simulation: 30
38,24,DO,different verb,PO,simulation: 30
39,15,DO,different verb,DO,simulation: 30
7,3,PO,same verb,PO,simulation: 30
5,17,DO,different verb,DO,simulation: 30
20,22,DO,same verb,DO,simulation: 30
47,5,PO,same verb,PO,simulation: 30
20,31,DO,same verb,DO,simulation: 30
46,4,PO,same verb,PO,simulation: 30
15,21,DO,same verb,PO,simulation: 30
10,31,PO,same verb,DO,simulation: 30
16,18,PO,different verb,PO,simulation: 30
48,25,DO,different verb,PO,simulation: 30
45,29,DO,same verb,PO,simulation: 30
8,32,PO,different verb,PO,simulation: 30
20,30,PO,different verb,DO,simulation: 30
44,3,PO,same verb,PO,simulation: 30
17,1,PO,different verb,DO,simulation: 30
53,1,DO,same verb,PO,simulation: 30
33,5,DO,different verb,DO,simulation: 30
52,22,PO,different verb,PO,simulation: 30
33,3,PO,same verb,DO,simulation: 30
17,21,PO,different verb,PO,simulation: 30
54,19,DO,same verb,DO,simulation: 30
38,11,DO,different verb,PO,simulation: 30
38,7,PO,same verb,PO,simulation: 30
27,29,DO,same verb,PO,simulation: 30
37,8,PO,same verb,DO,simulation: 30
26,25,DO,same verb,DO,simulation: 30
44,29,PO,same verb,PO,simulation: 30
24,27,DO,different verb,PO,simulation: 30
17,18,DO,same verb,PO,simulation: 30
18,19,PO,different verb,DO,simulation: 30
39,29,PO,same verb,PO,simulation: 30
49,5,DO,same verb,DO,simulation: 30
54,32,DO,different verb,PO,simulation: 30
44,31,PO,different verb,DO,simulation: 30
45,10,DO,same verb,DO,simulation: 30
41,4,PO,same verb,PO,simulation: 30
48,12,PO,different verb,PO,simulation: 30
2,19,DO,same verb,DO,simulation: 30
17,12,DO,different verb,PO,simulation: 30
15,10,DO,different verb,PO,simulation: 30
49,28,DO,different verb,DO,simulation: 30
1,12,DO,same verb,DO,simulation: 30
31,31,PO,same verb,PO,simulation: 30
43,3,PO,different verb,PO,simulation: 30
48,27,DO,same verb,PO,simulation: 30
1,6,DO,same verb,DO,simulation: 30
23,3,DO,same verb,PO,simulation: 30
36,11,PO,different verb,PO,simulation: 30
23,8,PO,same verb,DO,simulation: 30
49,13,PO,different verb,PO,simulation: 30
10,10,DO,different verb,PO,simulation: 30
42,8,PO,same verb,DO,simulation: 30
33,21,PO,different verb,DO,simulation: 30
23,30,PO,same verb,PO,simulation: 30
14,11,DO,same verb,DO,simulation: 30
13,11,PO,different verb,PO,simulation: 30
29,4,PO,different verb,PO,simulation: 30
20,27,PO,same verb,DO,simulation: 30
4,3,PO,same verb,PO,simulation: 30
4,32,PO,same verb,PO,simulation: 30
14,31,DO,same verb,DO,simulation: 30
12,10,DO,different verb,DO,simulation: 30
18,22,DO,different verb,DO,simulation: 30
1,22,PO,same verb,PO,simulation: 30
15,23,PO,different verb,PO,simulation: 30
32,7,PO,different verb,DO,simulation: 30
14,6,DO,same verb,DO,simulation: 30
53,9,PO,same verb,PO,simulation: 30
25,29,DO,different verb,PO,simulation: 30
17,15,DO,different verb,DO,simulation: 30
4,15,DO,different verb,PO,simulation: 30
28,29,PO,same verb,PO,simulation: 30
43,13,DO,different verb,PO,simulation: 30
9,16,PO,different verb,DO,simulation: 30
13,29,DO,different verb,DO,simulation: 30
16,30,DO,different verb,PO,simulation: 30
38,2,DO,different verb,PO,simulation: 30
45,11,DO,same verb,PO,simulation: 30
30,17,PO,different verb,DO,simulation: 30
38,13,DO,different verb,PO,simulation: 30
42,24,PO,different verb,DO,simulation: 30
26,14,PO,same verb,PO,simulation: 30
39,12,PO,same verb,PO,simulation: 30
45,27,PO,same verb,PO,simulation: 30
17,10,PO,same verb,DO,simulation: 30
25,8,DO,different verb,PO,simulation: 30
39,22,PO,same verb,PO,simulation: 30
53,2,PO,different verb,DO,simulation: 30
37,32,DO,different verb,PO,simulation: 30
25,19,PO,different verb,DO,simulation: 30
21,16,DO,different verb,DO,simulation: 30
5,9,DO,same verb,DO,simulation: 30
40,25,PO,different verb,PO,simulation: 30
49,32,PO,different verb,DO,simulation: 30
31,28,PO,different verb,DO,simulation: 30
26,30,DO,different verb,DO,simulation: 30
39,18,PO,different verb,PO,simulation: 30
5,3,PO,different verb,DO,simulation: 30
46,21,DO,different verb,PO,simulation: 30
17,31,PO,different verb,DO,simulation: 30
21,10,PO,same verb,DO,simulation: 30
34,15,DO,different verb,PO,simulation: 30
17,11,DO,same verb,PO,simulation: 30
51,14,DO,same verb,PO,simulation: 30
37,19,PO,different verb,DO,simulation: 30
2,12,DO,different verb,PO,simulation: 30
20,3,PO,different verb,PO,simulation: 30
34,18,PO,same verb,PO,simulation: 30
49,22,PO,same verb,DO,simulation: 30
16,17,PO,same verb,DO,simulation: 30
19,6,PO,different verb,DO,simulation: 30
27,24,DO,same verb,PO,simulation: 30
32,16,DO,same verb,DO,simulation: 30
15,19,PO,same verb,PO,simulation: 30
35,11,DO,same verb,DO,simulation: 30
16,20,DO,same verb,PO,simulation: 30
12,25,DO,different verb,DO,simulation: 30
38,1,DO,different verb,PO,simulation: 30
3,10,DO,different verb,PO,simulation: 30
42,2,PO,different verb,DO,simulation: 30
16,8,PO,same verb,DO,simulation: 30
6,32,PO,same verb,PO,simulation: 30
24,11,DO,same verb,DO,simulation: 30
15,25,DO,same verb,PO,simulation: 30
5,22,PO,different verb,PO,simulation: 30
49,30,DO,different verb,DO,simulation: 30
32,12,DO,same verb,DO,simulation: 30
53,4,DO,different verb,DO,simulation: 30
32,29,PO,different verb,DO,simulation: 30
50,26,DO,same verb,PO,simulation: 30
52,21,DO,different verb,PO,simulation: 30
49,29,DO,different verb,PO,simulation: 30
30,2,PO,same verb,DO,simulation: 30
21,31,DO,different verb,DO,simulation: 30
34,23,DO,different verb,DO,simulation: 30
28,21,PO,different verb,DO,simulation: 30
44,16,PO,different verb,PO,simulation: 30
21,28,DO,different verb,DO,simulation: 30
46,1,PO,different verb,DO,simulation: 30
53,3,PO,same verb,PO,simulation: 30
5,20,DO,different verb,DO,simulation: 30
19,4,DO,same verb,PO,simulation: 30
45,32,PO,different verb,PO,simulation: 30
32,19,PO,different verb,DO,simulation: 30
20,19,PO,same verb,DO,simulation: 30
21,19,DO,same verb,DO,simulation: 30
18,16,DO,same verb,DO,simulation: 30
7,11,PO,different verb,PO,simulation: 30
14,30,PO,same verb,DO,simulation: 30
6,2,PO,different verb,DO,simulation: 30
11,5,PO,different verb,DO,simulation: 30
13,26,DO,different verb,DO,simulation: 30
14,23,DO,different verb,DO,simulation: 30
41,5,DO,different verb,DO,simulation: 30
22,1,PO,same verb,PO,simulation: 30
9,19,DO,different verb,DO,simulation: 30
29,8,PO,same verb,DO,simulation: 30
9,29,PO,same verb,PO,simulation: 30
47,1,PO,same verb,DO,simulation: 30
31,24,DO,different verb,DO,simulation: 30
27,18,DO,same verb,PO,simulation: 30
38,5,PO,same verb,PO,simulation: 30
18,7,PO,different verb,PO,simulation: 30
10,25,PO,different verb,PO,simulation: 30
22,21,DO,same verb,DO,simulation: 30
1,21,PO,different verb,DO,simulation: 30
46,27,PO,same verb,DO,simulation: 30
11,3,DO,same verb,DO,simulation: 30
28,10,DO,same verb,DO,simulation: 30
38,18,PO,same verb,PO,simulation: 30
4,27,PO,different verb,PO,simulation: 30
37,22,PO,different verb,PO,simulation: 30
24,18,DO,different verb,PO,simulation: 30
21,9,PO,different verb,DO,simulation: 30
5,6,PO,same verb,PO,simulation: 30
43,18,DO,different verb,PO,simulation: 30
7,7,DO,different verb,PO,simulation: 30
14,26,DO,different verb,DO,simulation: 30
41,29,DO,different verb,PO,simulation: 30
22,19,DO,same verb,DO,simulation: 30
24,28,PO,same verb,PO,simulation: 30
27,20,DO,different verb,PO,simulation: 30
13,18,PO,different verb,PO,simulation: 30
12,28,DO,same verb,PO,simulation: 30
12,27,DO,different verb,PO,simulation: 30
45,7,PO,same verb,PO,simulation: 30
46,20,DO,different verb,DO,simulation: 30
17,2,DO,different verb,DO,simulation: 30
26,26,DO,different verb,DO,simulation: 30
2,28,PO,different verb,PO,simulation: 30
20,24,PO,same verb,PO,simulation: 30
50,24,DO,different verb,PO,simulation: 30
50,28,DO,same verb,PO,simulation: 30
30,1,DO,same verb,PO,simulation: 30
21,22,PO,same verb,DO,simulation: 30
24,9,DO,different verb,PO,simulation: 30
14,3,DO,same verb,PO,simulation: 30
9,6,PO,different verb,PO,simulation: 30
41,6,DO,same verb,DO,simulation: 30
11,15,PO,different verb,DO,simulation: 30
47,4,PO,different verb,PO,simulation: 30
30,29,DO,same verb,PO,simulation: 30
43,22,PO,different verb,PO,simulation: 30
11,4,DO,same verb,PO,simulation: 30
26,3,DO,different verb,DO,simulation: 30
24,6,DO,different verb,DO,simulation: 30
18,1,DO,different verb,DO,simulation: 30
7,17,PO,different verb,DO,simulation: 30
31,8,PO,different verb,DO,simulation: 30
22,22,PO,different verb,DO,simulation: 30
27,12,PO,same verb,PO,simulation: 30
44,9,DO,different verb,PO,simulation: 30
19,18,PO,same verb,PO,simulation: 30
49,21,DO,different verb,DO,simulation: 30
46,23,DO,different verb,DO,simulation: 30
11,32,DO,different verb,PO,simulation: 30
53,32,DO,different verb,PO,simulation: 30
3,2,DO,different verb,DO,simulation: 30
14,28,DO,same verb,DO,simulation: 30
27,13,DO,different verb,PO,simulation: 30
49,31,PO,same verb,DO,simulation: 30
54,15,PO,same verb,PO,simulation: 30
7,18,DO,different verb,PO,simulation: 30
51,32,DO,different verb,PO,simulation: 30
27,4,PO,same verb,PO,simulation: 30
52,1,PO,same verb,PO,simulation: 30
48,8,DO,different verb,PO,simulation: 30
17,30,DO,same verb,PO,simulation: 30
41,31,DO,different verb,PO,simulation: 30
28,28,DO,same verb,DO,simulation: 30
34,12,DO,same verb,PO,simulation: 30
40,23,PO,different verb,DO,simulation: 30
11,27,DO,same verb,DO,simulation: 30
36,26,PO,same verb,PO,simulation: 30
45,19,PO,different verb,DO,simulation: 30
4,21,DO,different verb,PO,simulation: 30
1,7,DO,different verb,DO,simulation: 30
13,15,DO,different verb,DO,simulation: 30
20,17,DO,same verb,DO,simulation: 30
30,5,DO,same verb,DO,simulation: 30
12,14,DO,same verb,PO,simulation: 30
53,26,DO,different verb,DO,simulation: 30
50,12,DO,same verb,PO,simulation: 30
28,2,PO,same verb,DO,simulation: 30
36,21,PO,same verb,DO,simulation: 30
53,13,PO,same verb,PO,simulation: 30
9,32,DO,same verb,PO,simulation: 30
11,10,DO,same verb,DO,simulation: 30
7,27,DO,same verb,DO,simulation: 30
22,16,PO,same verb,PO,simulation: 30
54,24,DO,same verb,DO,simulation: 30
7,9,DO,same verb,PO,simulation: 30
4,13,DO,different verb,PO,simulation: 30
18,24,DO,same verb,DO,simulation: 30
4,25,PO,same verb,PO,simulation: 30
52,11,PO,same verb,PO,simulation: 30
38,25,DO,same verb,DO,simulation: 30
7,5,DO,different verb,PO,simulation: 30
20,16,PO,same verb,DO,simulation: 30
46,16,DO,different verb,DO,simulation: 30
20,10,DO,different verb,DO,simulation: 30
2,16,DO,different verb,DO,simulation: 30
15,9,DO,different verb,PO,simulation: 30
7,21,PO,same verb,PO,simulation: 30
42,13,PO,different verb,PO,simulation: 30
1,18,PO,same verb,PO,simulation: 30
21,23,PO,same verb,DO,simulation: 30
23,6,DO,same verb,PO,simulation: 30
43,16,DO,same verb,PO,simulation: 30
50,13,DO,different verb,PO,simulation: 30
32,30,PO,different verb,DO,simulation: 30
23,2,DO,different verb,DO,simulation: 30
35,10,DO,different verb,DO,simulation: 30
50,14,PO,same verb,PO,simulation: 30
42,30,PO,same verb,DO,simulation: 30
11,20,DO,different verb,DO,simulation: 30
35,5,DO,same verb,DO,simulation: 30
29,9,PO,different verb,PO,simulation: 30
32,22,DO,different verb,DO,simulation: 30
24,22,DO,same verb,PO,simulation: 30
6,9,DO,same verb,PO,simulation: 30
29,26,PO,different verb,DO,simulation: 30
17,27,PO,same verb,PO,simulation: 30
35,30,PO,same verb,PO,simulation: 30
36,29,PO,same verb,PO,simulation: 30
47,11,PO,same verb,PO,simulation: 30
12,21,DO,same verb,DO,simulation: 30
14,19,PO,same verb,DO,simulation: 30
18,30,DO,same verb,PO,simulation: 30
30,25,DO,different verb,DO,simulation: 30
22,17,PO,different verb,DO,simulation: 30
44,11,DO,different verb,DO,simulation: 30
24,15,DO,same verb,DO,simulation: 30
23,16,PO,different verb,PO,simulation: 30
3,32,PO,different verb,PO,simulation: 30
5,14,DO,same verb,PO,simulation: 30
12,17,PO,same verb,DO,simulation: 30
23,9,DO,different verb,DO,simulation: 30
11,30,PO,different verb,DO,simulation: 30
12,18,DO,different verb,PO,simulation: 30
11,11,PO,same verb,DO,simulation: 30
45,12,DO,different verb,PO,simulation: 30
12,20,PO,different verb,PO,simulation: 30
8,6,PO,same verb,DO,simulation: 30
45,9,DO,same verb,DO,simulation: 30
53,6,PO,same verb,DO,simulation: 30
9,26,PO,different verb,DO,simulation: 30
38,3,DO,same verb,PO,simulation: 30
23,22,DO,same verb,DO,simulation: 30
45,3,DO,different verb,PO,simulation: 30
35,20,PO,same verb,PO,simulation: 30
47,9,PO,different verb,PO,simulation: 30
36,16,DO,different verb,DO,simulation: 30
32,17,PO,same verb,DO,simulation: 30
11,14,DO,different verb,PO,simulation: 30
11,7,DO,same verb,PO,simulation: 30
46,32,DO,different verb,DO,simulation: 30
41,14,PO,different verb,PO,simulation: 30
25,30,PO,same verb,PO,simulation: 30
10,2,DO,same verb,DO,simulation: 30
27,30,PO,same verb,PO,simulation: 30
22,6,PO,different verb,DO,simulation: 30
1,8,DO,different verb,DO,simulation: 30
22,28,PO,same verb,PO,simulation: 30
6,27,DO,different verb,PO,simulation: 30
42,29,PO,same verb,DO,simulation: 30
1,30,PO,same verb,DO,simulation: 30
23,26,DO,same verb,DO,simulation: 30
28,3,DO,different verb,PO,simulation: 30
32,28,PO,same verb,DO,simulation: 30
8,16,PO,different verb,DO,simulation: 30
14,5,DO,same verb,DO,simulation: 30
39,28,PO,different verb,PO,simulation: 30
2,32,PO,same verb,PO,simulation: 30
17,4,DO,same verb,PO,simulation: 30
3,1,PO,same verb,PO,simulation: 30
45,31,PO,different verb,DO,simulation: 30
24,20,PO,same verb,PO,simulation: 30
25,1,PO,same verb,PO,simulation: 30
22,3,DO,different verb,PO,simulation: 30
37,15,DO,different verb,DO,simulation: 30
19,8,PO,same verb,PO,simulation: 30
54,9,DO,different verb,DO,simulation: 30
30,19,DO,different verb,DO,simulation: 30
19,17,PO,different verb,PO,simulation: 30
43,1,PO,different verb,PO,simulation: 30
